01-08-2024,24.4,32.8,29.1,70,4,6.5,4,190,2,S
02-08-2024,23.5,32.2,27.2,75,0,7.9,3,210,2,S
03-08-2024,20.3,33,28.1,76,0.1,5.5,3,50,1,C
04-08-2024,24.1,32.4,26.1,89,10.5,3.1,2,70,1,C
05-08-2024,24,31.8,27.5,77,4.7,1.5,2,150,1,SE
06-08-2024,23,33,27.1,75,0,2,4,160,2,S
07-08-2024,24.6,29.8,26.4,87,0,8,3,170,1,S
08-08-2024,23.5,33,29,68,5.4,0,5,190,3,S
09-08-2024,23.2,31.6,28.7,71,0,7.7,5,180,2,S
10-08-2024,23.2,31.5,26.5,79,0,5,4,180,2,S
11-08-2024,24,33.1,28,70,0,1.6,3,180,2,S
12-08-2024,24,32.2,26.8,80,3,7.6,3,150,2,S
13-08-2024,24.6,29.2,25.7,89,3.5,5.5,2,30,1,C
14-08-2024,23.6,32.3,27.4,82,8888,0,2,200,1,C
15-08-2024,24.2,32.8,28.8,68,8888,5.6,4,170,2,S
16-08-2024,24.8,32.6,28.2,73,0,8,3,200,2,S
17-08-2024,24.8,31.1,27.4,82,3,8,2,45,1,C
18-08-2024,25,33,27.8,81,2,2.8,2,90,1,W
19-08-2024,24,32.8,28.7,72,0,6.5,3,140,2,S
20-08-2024,24.8,32.8,28.3,72,0,8,3,140,2,SE
21-08-2024,23.6,32.4,26.9,82,8888,6.3,2,170,1,C
22-08-2024,24.1,30.8,25.8,92,7.5,5,2,260,1,C
23-08-2024,23.4,31.6,27.1,84,12.2,7.2,2,100,1,C
24-08-2024,23.5,32.2,26.2,88,8888,4,2,250,1,C
25-08-2024,22.8,33.2,26.2,87,1.7,4.1,2,30,1,C
26-08-2024,23.2,32.4,27.1,89,23.9,5.9,2,180,1,C
27-08-2024,23.2,31.4,26.9,87,6.8,6.2,5,30,1,C
28-08-2024,24.2,32.4,26.9,88,4.3,7.6,2,50,1,C
29-08-2024,23.4,31,26.2,85,41.1,4.8,3,90,1,C
30-08-2024,23.6,27.2,24,96,16.3,1.2,3,270,1,W
31-08-2024,22.8,32.2,26.6,79,34.4,0.1,1,250,0,C
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
KETERANGAN:,,,,,,,,,,
8888: Data tidak terukur,,,,,,,,,,
9999: Tidak Ada Data (tidak dilakukan pengukuran),,,,,,,,,,
Tn: Temperatur minimum  (°C),,,,,,,,,,
Tx: Temperatur maksimum(°C),,,,,,,,,,
Tavg: Temperatur rata-rata(°C),,,,,,,,,,
RH_avg: Kelembapan rata-rata(%),,,,,,,,,,
RR: Curah hujan(mm),,,,,,,,,,
ss: Lamanya penyinaran matahari(jam),,,,,,,,,,
ff_x: Kecepatan angin maksimum(m/s),,,,,,,,,,
ddd_x: Arah angin saat kecepatan maksimum(°),,,,,,,,,,
ff_avg: Kecepatan angin rata-rata(m/s),,,,,,,,,,
ddd_car: Arah angin terbanyak(°),,,,,,,,,,
