01-07-2024,24.2,32.8,27.2,90,1.4,5.2,4,160,1,C 
02-07-2024,24.9,32.7,26.2,92,6,2.9,5,190,1,C 
03-07-2024,24.3,30.7,25.7,92,15.8,5,4,310,1,SE
04-07-2024,24,30.5,26.1,89,49.6,1.6,4,200,1,C 
05-07-2024,23.4,32.7,27.6,84,3.1,0.7,5,170,2,S 
06-07-2024,24.1,31.2,26.7,90,23.9,8.7,4,110,2,S 
07-07-2024,24.2,31.7,26.8,88,43,2.8,4,190,2,S 
08-07-2024,-,30.3,-,-,-,-,7,270,2,W
09-07-2024,24.1,31.4,26.6,88,8888,1.3,4,90,1,E
10-07-2024,24.8,29.2,25.1,97,2,0,4,260,1,SE
11-07-2024,23.6,25.3,24.4,97,62.2,0,5,160,2,SE
12-07-2024,23.1,31.3,26.3,82,8888,0,4,160,2,SE
13-07-2024,24.2,31.6,27.1,76,0,2.4,5,150,2,W
14-07-2024,23.8,31.6,27.7,79,0,6.6,6,160,2,S
15-07-2024,23.7,32.2,28,76,0,8,4,200,1,C
16-07-2024,24.1,31.5,28,81,0,7.9,5,170,3,S
17-07-2024,24.1,31.4,27.4,83,0,7.9,6,170,4,SE
18-07-2024,23.1,31.5,27.9,77,0,5.6,10,140,5,SE
19-07-2024,24.8,30.7,26.9,79,8888,8,7,160,3,SE
20-07-2024,23.2,32.1,27.5,78,8888,3.9,6,150,3,S
21-07-2024,24.7,32.1,29.1,76,0,7.3,7,140,3,S
22-07-2024,25.6,32.3,28.4,79,0,1.9,6,170,3,S
23-07-2024,23.1,28.8,25,92,22.2,8,6,130,2,SE
24-07-2024,23.7,31.5,26.9,85,8888,0,4,190,2,S
25-07-2024,24.5,32.6,27.8,83,0,2.5,5,190,2,S
26-07-2024,24,33,28,77,0,8,6,190,2,C
27-07-2024,22.8,33.1,27.7,82,0,8,4,180,2,S
28-07-2024,23.3,33.1,27.6,83,0,8,5,150,2,SE
29-07-2024,23.8,33.1,28,84,0,8,5,160,1,C
30-07-2024,23.9,33.3,27.9,82,0,8,5,200,2,S
31-07-2024,23,33.6,28.1,78,0,8,5,170,2,SE
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
KETERANGAN:,,,,,,,,,,
8888: Data tidak terukur,,,,,,,,,,
9999: Tidak Ada Data (tidak dilakukan pengukuran),,,,,,,,,,
Tn: Temperatur minimum  (°C),,,,,,,,,,
Tx: Temperatur maksimum(°C),,,,,,,,,,
Tavg: Temperatur rata-rata(°C),,,,,,,,,,
RH_avg: Kelembapan rata-rata(%),,,,,,,,,,
RR: Curah hujan(mm),,,,,,,,,,
ss: Lamanya penyinaran matahari(jam),,,,,,,,,,
ff_x: Kecepatan angin maksimum(m/s),,,,,,,,,,
ddd_x: Arah angin saat kecepatan maksimum(°),,,,,,,,,,
ff_avg: Kecepatan angin rata-rata(m/s),,,,,,,,,,
ddd_car: Arah angin terbanyak(°),,,,,,,,,,
